location,date_time,path,year,month,day,hour,min
albentosa,2023-09-30 13:02:01,..\..\resources\images_ibericam\albentosa-20230930-130201.jpg,2023,9,30,13,2
albentosa,2023-09-30 13:03:01,..\..\resources\images_ibericam\albentosa-20230930-130301.jpg,2023,9,30,13,3
albentosa,2023-09-30 13:04:01,..\..\resources\images_ibericam\albentosa-20230930-130401.jpg,2023,9,30,13,4
albentosa,2023-09-30 13:05:01,..\..\resources\images_ibericam\albentosa-20230930-130501.jpg,2023,9,30,13,5
albentosa,2023-10-01 13:01:01,..\..\resources\images_ibericam\albentosa-20231001-130101.jpg,2023,10,1,13,1
albentosa,2023-10-01 13:02:01,..\..\resources\images_ibericam\albentosa-20231001-130201.jpg,2023,10,1,13,2
albentosa,2023-10-01 13:03:02,..\..\resources\images_ibericam\albentosa-20231001-130302.jpg,2023,10,1,13,3
albentosa,2023-10-01 13:04:01,..\..\resources\images_ibericam\albentosa-20231001-130401.jpg,2023,10,1,13,4
albentosa,2023-10-01 13:05:01,..\..\resources\images_ibericam\albentosa-20231001-130501.jpg,2023,10,1,13,5
albentosa,2023-10-02 13:01:01,..\..\resources\images_ibericam\albentosa-20231002-130101.jpg,2023,10,2,13,1
albentosa,2023-10-02 13:02:01,..\..\resources\images_ibericam\albentosa-20231002-130201.jpg,2023,10,2,13,2
albentosa,2023-10-02 13:03:01,..\..\resources\images_ibericam\albentosa-20231002-130301.jpg,2023,10,2,13,3
albentosa,2023-10-02 13:04:01,..\..\resources\images_ibericam\albentosa-20231002-130401.jpg,2023,10,2,13,4
albentosa,2023-10-02 13:05:01,..\..\resources\images_ibericam\albentosa-20231002-130501.jpg,2023,10,2,13,5
albentosa,2023-10-03 13:01:01,..\..\resources\images_ibericam\albentosa-20231003-130101.jpg,2023,10,3,13,1
albentosa,2023-10-03 13:02:01,..\..\resources\images_ibericam\albentosa-20231003-130201.jpg,2023,10,3,13,2
albentosa,2023-10-03 13:03:01,..\..\resources\images_ibericam\albentosa-20231003-130301.jpg,2023,10,3,13,3
albentosa,2023-10-03 13:04:01,..\..\resources\images_ibericam\albentosa-20231003-130401.jpg,2023,10,3,13,4
albentosa,2023-10-03 13:05:01,..\..\resources\images_ibericam\albentosa-20231003-130501.jpg,2023,10,3,13,5
albentosa,2023-10-04 13:01:01,..\..\resources\images_ibericam\albentosa-20231004-130101.jpg,2023,10,4,13,1
albentosa,2023-10-04 13:02:01,..\..\resources\images_ibericam\albentosa-20231004-130201.jpg,2023,10,4,13,2
albentosa,2023-10-04 13:03:01,..\..\resources\images_ibericam\albentosa-20231004-130301.jpg,2023,10,4,13,3
albentosa,2023-10-04 13:04:01,..\..\resources\images_ibericam\albentosa-20231004-130401.jpg,2023,10,4,13,4
albentosa,2023-10-04 13:05:01,..\..\resources\images_ibericam\albentosa-20231004-130501.jpg,2023,10,4,13,5
albentosa,2023-10-05 13:01:01,..\..\resources\images_ibericam\albentosa-20231005-130101.jpg,2023,10,5,13,1
albentosa,2023-10-05 13:02:01,..\..\resources\images_ibericam\albentosa-20231005-130201.jpg,2023,10,5,13,2
albentosa,2023-10-05 13:03:02,..\..\resources\images_ibericam\albentosa-20231005-130302.jpg,2023,10,5,13,3
albentosa,2023-10-05 13:04:01,..\..\resources\images_ibericam\albentosa-20231005-130401.jpg,2023,10,5,13,4
albentosa,2023-10-05 13:05:01,..\..\resources\images_ibericam\albentosa-20231005-130501.jpg,2023,10,5,13,5
albentosa,2023-10-06 13:01:01,..\..\resources\images_ibericam\albentosa-20231006-130101.jpg,2023,10,6,13,1
albentosa,2023-10-06 13:02:01,..\..\resources\images_ibericam\albentosa-20231006-130201.jpg,2023,10,6,13,2
albentosa,2023-10-06 13:03:01,..\..\resources\images_ibericam\albentosa-20231006-130301.jpg,2023,10,6,13,3
albentosa,2023-10-06 13:04:01,..\..\resources\images_ibericam\albentosa-20231006-130401.jpg,2023,10,6,13,4
albentosa,2023-10-06 13:05:01,..\..\resources\images_ibericam\albentosa-20231006-130501.jpg,2023,10,6,13,5
albentosa,2023-10-07 13:01:01,..\..\resources\images_ibericam\albentosa-20231007-130101.jpg,2023,10,7,13,1
albentosa,2023-10-07 13:02:01,..\..\resources\images_ibericam\albentosa-20231007-130201.jpg,2023,10,7,13,2
albentosa,2023-10-07 13:03:01,..\..\resources\images_ibericam\albentosa-20231007-130301.jpg,2023,10,7,13,3
albentosa,2023-10-07 13:04:01,..\..\resources\images_ibericam\albentosa-20231007-130401.jpg,2023,10,7,13,4
albentosa,2023-10-07 13:05:01,..\..\resources\images_ibericam\albentosa-20231007-130501.jpg,2023,10,7,13,5
albentosa,2023-10-08 13:01:01,..\..\resources\images_ibericam\albentosa-20231008-130101.jpg,2023,10,8,13,1
albentosa,2023-10-08 13:02:01,..\..\resources\images_ibericam\albentosa-20231008-130201.jpg,2023,10,8,13,2
albentosa,2023-10-08 13:03:01,..\..\resources\images_ibericam\albentosa-20231008-130301.jpg,2023,10,8,13,3
albentosa,2023-10-08 13:04:01,..\..\resources\images_ibericam\albentosa-20231008-130401.jpg,2023,10,8,13,4
albentosa,2023-10-08 13:05:01,..\..\resources\images_ibericam\albentosa-20231008-130501.jpg,2023,10,8,13,5
albentosa,2023-10-10 13:01:01,..\..\resources\images_ibericam\albentosa-20231010-130101.jpg,2023,10,10,13,1
albentosa,2023-10-10 13:02:01,..\..\resources\images_ibericam\albentosa-20231010-130201.jpg,2023,10,10,13,2
albentosa,2023-10-10 13:03:01,..\..\resources\images_ibericam\albentosa-20231010-130301.jpg,2023,10,10,13,3
albentosa,2023-10-10 13:04:01,..\..\resources\images_ibericam\albentosa-20231010-130401.jpg,2023,10,10,13,4
albentosa,2023-10-10 13:05:01,..\..\resources\images_ibericam\albentosa-20231010-130501.jpg,2023,10,10,13,5
albentosa,2023-10-11 13:01:01,..\..\resources\images_ibericam\albentosa-20231011-130101.jpg,2023,10,11,13,1
albentosa,2023-10-11 13:02:01,..\..\resources\images_ibericam\albentosa-20231011-130201.jpg,2023,10,11,13,2
albentosa,2023-10-11 13:03:01,..\..\resources\images_ibericam\albentosa-20231011-130301.jpg,2023,10,11,13,3
albentosa,2023-10-11 13:04:01,..\..\resources\images_ibericam\albentosa-20231011-130401.jpg,2023,10,11,13,4
albentosa,2023-10-11 13:05:01,..\..\resources\images_ibericam\albentosa-20231011-130501.jpg,2023,10,11,13,5
albentosa,2023-10-12 13:01:01,..\..\resources\images_ibericam\albentosa-20231012-130101.jpg,2023,10,12,13,1
albentosa,2023-10-12 13:02:01,..\..\resources\images_ibericam\albentosa-20231012-130201.jpg,2023,10,12,13,2
albentosa,2023-10-12 13:03:01,..\..\resources\images_ibericam\albentosa-20231012-130301.jpg,2023,10,12,13,3
albentosa,2023-10-12 13:04:01,..\..\resources\images_ibericam\albentosa-20231012-130401.jpg,2023,10,12,13,4
albentosa,2023-10-12 13:05:01,..\..\resources\images_ibericam\albentosa-20231012-130501.jpg,2023,10,12,13,5
albentosa,2023-10-13 13:01:01,..\..\resources\images_ibericam\albentosa-20231013-130101.jpg,2023,10,13,13,1
albentosa,2023-10-13 13:02:01,..\..\resources\images_ibericam\albentosa-20231013-130201.jpg,2023,10,13,13,2
albentosa,2023-10-13 13:03:01,..\..\resources\images_ibericam\albentosa-20231013-130301.jpg,2023,10,13,13,3
albentosa,2023-10-13 13:04:01,..\..\resources\images_ibericam\albentosa-20231013-130401.jpg,2023,10,13,13,4
albentosa,2023-10-13 13:05:01,..\..\resources\images_ibericam\albentosa-20231013-130501.jpg,2023,10,13,13,5
albentosa,2023-10-14 13:01:01,..\..\resources\images_ibericam\albentosa-20231014-130101.jpg,2023,10,14,13,1
albentosa,2023-10-14 13:02:01,..\..\resources\images_ibericam\albentosa-20231014-130201.jpg,2023,10,14,13,2
albentosa,2023-10-14 13:03:01,..\..\resources\images_ibericam\albentosa-20231014-130301.jpg,2023,10,14,13,3
albentosa,2023-10-14 13:04:01,..\..\resources\images_ibericam\albentosa-20231014-130401.jpg,2023,10,14,13,4
albentosa,2023-10-14 13:05:01,..\..\resources\images_ibericam\albentosa-20231014-130501.jpg,2023,10,14,13,5
albentosa,2023-10-15 13:01:01,..\..\resources\images_ibericam\albentosa-20231015-130101.jpg,2023,10,15,13,1
albentosa,2023-10-15 13:02:01,..\..\resources\images_ibericam\albentosa-20231015-130201.jpg,2023,10,15,13,2
albentosa,2023-10-15 13:03:01,..\..\resources\images_ibericam\albentosa-20231015-130301.jpg,2023,10,15,13,3
albentosa,2023-10-15 13:04:01,..\..\resources\images_ibericam\albentosa-20231015-130401.jpg,2023,10,15,13,4
albentosa,2023-10-15 13:05:01,..\..\resources\images_ibericam\albentosa-20231015-130501.jpg,2023,10,15,13,5
albentosa,2023-10-16 13:02:01,..\..\resources\images_ibericam\albentosa-20231016-130201.jpg,2023,10,16,13,2
albentosa,2023-10-16 13:03:01,..\..\resources\images_ibericam\albentosa-20231016-130301.jpg,2023,10,16,13,3
albentosa,2023-10-16 13:04:01,..\..\resources\images_ibericam\albentosa-20231016-130401.jpg,2023,10,16,13,4
albentosa,2023-10-16 13:05:01,..\..\resources\images_ibericam\albentosa-20231016-130501.jpg,2023,10,16,13,5
albentosa,2023-10-17 13:01:01,..\..\resources\images_ibericam\albentosa-20231017-130101.jpg,2023,10,17,13,1
albentosa,2023-10-17 13:02:01,..\..\resources\images_ibericam\albentosa-20231017-130201.jpg,2023,10,17,13,2
albentosa,2023-10-17 13:03:01,..\..\resources\images_ibericam\albentosa-20231017-130301.jpg,2023,10,17,13,3
albentosa,2023-10-17 13:04:01,..\..\resources\images_ibericam\albentosa-20231017-130401.jpg,2023,10,17,13,4
albentosa,2023-10-17 13:05:01,..\..\resources\images_ibericam\albentosa-20231017-130501.jpg,2023,10,17,13,5
albentosa,2023-10-18 13:01:01,..\..\resources\images_ibericam\albentosa-20231018-130101.jpg,2023,10,18,13,1
albentosa,2023-10-18 13:02:01,..\..\resources\images_ibericam\albentosa-20231018-130201.jpg,2023,10,18,13,2
albentosa,2023-10-18 13:03:01,..\..\resources\images_ibericam\albentosa-20231018-130301.jpg,2023,10,18,13,3
albentosa,2023-10-18 13:04:01,..\..\resources\images_ibericam\albentosa-20231018-130401.jpg,2023,10,18,13,4
albentosa,2023-10-18 13:05:01,..\..\resources\images_ibericam\albentosa-20231018-130501.jpg,2023,10,18,13,5
albentosa,2023-10-19 13:01:01,..\..\resources\images_ibericam\albentosa-20231019-130101.jpg,2023,10,19,13,1
albentosa,2023-10-19 13:02:01,..\..\resources\images_ibericam\albentosa-20231019-130201.jpg,2023,10,19,13,2
albentosa,2023-10-19 13:03:01,..\..\resources\images_ibericam\albentosa-20231019-130301.jpg,2023,10,19,13,3
albentosa,2023-10-19 13:04:01,..\..\resources\images_ibericam\albentosa-20231019-130401.jpg,2023,10,19,13,4
albentosa,2023-10-19 13:05:01,..\..\resources\images_ibericam\albentosa-20231019-130501.jpg,2023,10,19,13,5
albentosa,2023-10-20 13:01:02,..\..\resources\images_ibericam\albentosa-20231020-130102.jpg,2023,10,20,13,1
albentosa,2023-10-20 13:02:01,..\..\resources\images_ibericam\albentosa-20231020-130201.jpg,2023,10,20,13,2
albentosa,2023-10-20 13:03:01,..\..\resources\images_ibericam\albentosa-20231020-130301.jpg,2023,10,20,13,3
albentosa,2023-10-20 13:04:01,..\..\resources\images_ibericam\albentosa-20231020-130401.jpg,2023,10,20,13,4
albentosa,2023-10-20 13:05:01,..\..\resources\images_ibericam\albentosa-20231020-130501.jpg,2023,10,20,13,5
albentosa,2023-10-21 13:01:01,..\..\resources\images_ibericam\albentosa-20231021-130101.jpg,2023,10,21,13,1
albentosa,2023-10-21 13:02:01,..\..\resources\images_ibericam\albentosa-20231021-130201.jpg,2023,10,21,13,2
albentosa,2023-10-21 13:03:01,..\..\resources\images_ibericam\albentosa-20231021-130301.jpg,2023,10,21,13,3
albentosa,2023-10-21 13:04:01,..\..\resources\images_ibericam\albentosa-20231021-130401.jpg,2023,10,21,13,4
albentosa,2023-10-21 13:05:01,..\..\resources\images_ibericam\albentosa-20231021-130501.jpg,2023,10,21,13,5
albentosa,2023-10-22 13:01:01,..\..\resources\images_ibericam\albentosa-20231022-130101.jpg,2023,10,22,13,1
albentosa,2023-10-22 13:02:01,..\..\resources\images_ibericam\albentosa-20231022-130201.jpg,2023,10,22,13,2
albentosa,2023-10-22 13:03:01,..\..\resources\images_ibericam\albentosa-20231022-130301.jpg,2023,10,22,13,3
albentosa,2023-10-22 13:04:01,..\..\resources\images_ibericam\albentosa-20231022-130401.jpg,2023,10,22,13,4
albentosa,2023-10-22 13:05:01,..\..\resources\images_ibericam\albentosa-20231022-130501.jpg,2023,10,22,13,5
albentosa,2023-10-23 13:02:01,..\..\resources\images_ibericam\albentosa-20231023-130201.jpg,2023,10,23,13,2
albentosa,2023-10-23 13:03:01,..\..\resources\images_ibericam\albentosa-20231023-130301.jpg,2023,10,23,13,3
albentosa,2023-10-23 13:04:01,..\..\resources\images_ibericam\albentosa-20231023-130401.jpg,2023,10,23,13,4
albentosa,2023-10-23 13:05:01,..\..\resources\images_ibericam\albentosa-20231023-130501.jpg,2023,10,23,13,5
albentosa,2023-10-24 13:02:02,..\..\resources\images_ibericam\albentosa-20231024-130202.jpg,2023,10,24,13,2
albentosa,2023-10-24 13:03:01,..\..\resources\images_ibericam\albentosa-20231024-130301.jpg,2023,10,24,13,3
albentosa,2023-10-24 13:04:01,..\..\resources\images_ibericam\albentosa-20231024-130401.jpg,2023,10,24,13,4
albentosa,2023-10-24 13:05:01,..\..\resources\images_ibericam\albentosa-20231024-130501.jpg,2023,10,24,13,5
albentosa,2023-10-25 13:01:01,..\..\resources\images_ibericam\albentosa-20231025-130101.jpg,2023,10,25,13,1
albentosa,2023-10-25 13:02:01,..\..\resources\images_ibericam\albentosa-20231025-130201.jpg,2023,10,25,13,2
albentosa,2023-10-25 13:03:01,..\..\resources\images_ibericam\albentosa-20231025-130301.jpg,2023,10,25,13,3
albentosa,2023-10-25 13:04:01,..\..\resources\images_ibericam\albentosa-20231025-130401.jpg,2023,10,25,13,4
albentosa,2023-10-25 13:05:01,..\..\resources\images_ibericam\albentosa-20231025-130501.jpg,2023,10,25,13,5
albentosa,2023-10-26 13:01:01,..\..\resources\images_ibericam\albentosa-20231026-130101.jpg,2023,10,26,13,1
albentosa,2023-10-26 13:02:01,..\..\resources\images_ibericam\albentosa-20231026-130201.jpg,2023,10,26,13,2
albentosa,2023-10-26 13:03:01,..\..\resources\images_ibericam\albentosa-20231026-130301.jpg,2023,10,26,13,3
albentosa,2023-10-26 13:04:01,..\..\resources\images_ibericam\albentosa-20231026-130401.jpg,2023,10,26,13,4
albentosa,2023-10-26 13:05:01,..\..\resources\images_ibericam\albentosa-20231026-130501.jpg,2023,10,26,13,5
albentosa,2023-10-27 13:01:01,..\..\resources\images_ibericam\albentosa-20231027-130101.jpg,2023,10,27,13,1
albentosa,2023-10-27 13:02:01,..\..\resources\images_ibericam\albentosa-20231027-130201.jpg,2023,10,27,13,2
albentosa,2023-10-27 13:03:01,..\..\resources\images_ibericam\albentosa-20231027-130301.jpg,2023,10,27,13,3
albentosa,2023-10-27 13:04:01,..\..\resources\images_ibericam\albentosa-20231027-130401.jpg,2023,10,27,13,4
albentosa,2023-10-27 13:05:01,..\..\resources\images_ibericam\albentosa-20231027-130501.jpg,2023,10,27,13,5
albentosa,2023-10-28 13:01:01,..\..\resources\images_ibericam\albentosa-20231028-130101.jpg,2023,10,28,13,1
albentosa,2023-10-28 13:02:01,..\..\resources\images_ibericam\albentosa-20231028-130201.jpg,2023,10,28,13,2
albentosa,2023-10-28 13:03:01,..\..\resources\images_ibericam\albentosa-20231028-130301.jpg,2023,10,28,13,3
albentosa,2023-10-28 13:04:02,..\..\resources\images_ibericam\albentosa-20231028-130402.jpg,2023,10,28,13,4
albentosa,2023-10-28 13:05:01,..\..\resources\images_ibericam\albentosa-20231028-130501.jpg,2023,10,28,13,5
albentosa,2023-10-29 13:01:01,..\..\resources\images_ibericam\albentosa-20231029-130101.jpg,2023,10,29,13,1
albentosa,2023-10-29 13:02:01,..\..\resources\images_ibericam\albentosa-20231029-130201.jpg,2023,10,29,13,2
albentosa,2023-10-29 13:03:01,..\..\resources\images_ibericam\albentosa-20231029-130301.jpg,2023,10,29,13,3
albentosa,2023-10-29 13:04:01,..\..\resources\images_ibericam\albentosa-20231029-130401.jpg,2023,10,29,13,4
albentosa,2023-10-29 13:05:01,..\..\resources\images_ibericam\albentosa-20231029-130501.jpg,2023,10,29,13,5
albentosa,2023-10-30 13:01:01,..\..\resources\images_ibericam\albentosa-20231030-130101.jpg,2023,10,30,13,1
albentosa,2023-10-30 13:02:01,..\..\resources\images_ibericam\albentosa-20231030-130201.jpg,2023,10,30,13,2
albentosa,2023-10-30 13:03:01,..\..\resources\images_ibericam\albentosa-20231030-130301.jpg,2023,10,30,13,3
albentosa,2023-10-30 13:04:01,..\..\resources\images_ibericam\albentosa-20231030-130401.jpg,2023,10,30,13,4
albentosa,2023-10-30 13:05:01,..\..\resources\images_ibericam\albentosa-20231030-130501.jpg,2023,10,30,13,5
albentosa,2023-10-31 13:01:01,..\..\resources\images_ibericam\albentosa-20231031-130101.jpg,2023,10,31,13,1
albentosa,2023-10-31 13:02:01,..\..\resources\images_ibericam\albentosa-20231031-130201.jpg,2023,10,31,13,2
albentosa,2023-10-31 13:03:01,..\..\resources\images_ibericam\albentosa-20231031-130301.jpg,2023,10,31,13,3
albentosa,2023-10-31 13:04:01,..\..\resources\images_ibericam\albentosa-20231031-130401.jpg,2023,10,31,13,4
albentosa,2023-10-31 13:05:01,..\..\resources\images_ibericam\albentosa-20231031-130501.jpg,2023,10,31,13,5
albentosa,2023-11-01 13:01:00,..\..\resources\images_ibericam\albentosa-20231101-130100.jpg,2023,11,1,13,1
albentosa,2023-11-01 13:02:01,..\..\resources\images_ibericam\albentosa-20231101-130201.jpg,2023,11,1,13,2
albentosa,2023-11-01 13:03:01,..\..\resources\images_ibericam\albentosa-20231101-130301.jpg,2023,11,1,13,3
albentosa,2023-11-01 13:04:01,..\..\resources\images_ibericam\albentosa-20231101-130401.jpg,2023,11,1,13,4
albentosa,2023-11-01 13:05:01,..\..\resources\images_ibericam\albentosa-20231101-130501.jpg,2023,11,1,13,5
albentosa,2023-11-02 13:01:01,..\..\resources\images_ibericam\albentosa-20231102-130101.jpg,2023,11,2,13,1
albentosa,2023-11-02 13:02:01,..\..\resources\images_ibericam\albentosa-20231102-130201.jpg,2023,11,2,13,2
albentosa,2023-11-02 13:03:01,..\..\resources\images_ibericam\albentosa-20231102-130301.jpg,2023,11,2,13,3
albentosa,2023-11-02 13:04:01,..\..\resources\images_ibericam\albentosa-20231102-130401.jpg,2023,11,2,13,4
albentosa,2023-11-02 13:05:01,..\..\resources\images_ibericam\albentosa-20231102-130501.jpg,2023,11,2,13,5
albentosa,2023-11-03 13:01:01,..\..\resources\images_ibericam\albentosa-20231103-130101.jpg,2023,11,3,13,1
albentosa,2023-11-03 13:02:01,..\..\resources\images_ibericam\albentosa-20231103-130201.jpg,2023,11,3,13,2
albentosa,2023-11-03 13:03:01,..\..\resources\images_ibericam\albentosa-20231103-130301.jpg,2023,11,3,13,3
albentosa,2023-11-03 13:04:01,..\..\resources\images_ibericam\albentosa-20231103-130401.jpg,2023,11,3,13,4
albentosa,2023-11-03 13:05:01,..\..\resources\images_ibericam\albentosa-20231103-130501.jpg,2023,11,3,13,5
albentosa,2023-11-04 13:01:01,..\..\resources\images_ibericam\albentosa-20231104-130101.jpg,2023,11,4,13,1
albentosa,2023-11-04 13:02:01,..\..\resources\images_ibericam\albentosa-20231104-130201.jpg,2023,11,4,13,2
albentosa,2023-11-04 13:03:01,..\..\resources\images_ibericam\albentosa-20231104-130301.jpg,2023,11,4,13,3
albentosa,2023-11-04 13:04:01,..\..\resources\images_ibericam\albentosa-20231104-130401.jpg,2023,11,4,13,4
albentosa,2023-11-04 13:05:01,..\..\resources\images_ibericam\albentosa-20231104-130501.jpg,2023,11,4,13,5
albentosa,2023-11-05 13:01:01,..\..\resources\images_ibericam\albentosa-20231105-130101.jpg,2023,11,5,13,1
albentosa,2023-11-05 13:02:01,..\..\resources\images_ibericam\albentosa-20231105-130201.jpg,2023,11,5,13,2
albentosa,2023-11-05 13:03:01,..\..\resources\images_ibericam\albentosa-20231105-130301.jpg,2023,11,5,13,3
albentosa,2023-11-05 13:04:01,..\..\resources\images_ibericam\albentosa-20231105-130401.jpg,2023,11,5,13,4
albentosa,2023-11-05 13:05:01,..\..\resources\images_ibericam\albentosa-20231105-130501.jpg,2023,11,5,13,5
albentosa,2023-11-06 13:01:01,..\..\resources\images_ibericam\albentosa-20231106-130101.jpg,2023,11,6,13,1
albentosa,2023-11-06 13:02:01,..\..\resources\images_ibericam\albentosa-20231106-130201.jpg,2023,11,6,13,2
albentosa,2023-11-06 13:03:01,..\..\resources\images_ibericam\albentosa-20231106-130301.jpg,2023,11,6,13,3
albentosa,2023-11-06 13:04:01,..\..\resources\images_ibericam\albentosa-20231106-130401.jpg,2023,11,6,13,4
albentosa,2023-11-06 13:05:01,..\..\resources\images_ibericam\albentosa-20231106-130501.jpg,2023,11,6,13,5
albentosa,2023-11-07 13:01:02,..\..\resources\images_ibericam\albentosa-20231107-130102.jpg,2023,11,7,13,1
albentosa,2023-11-07 13:02:01,..\..\resources\images_ibericam\albentosa-20231107-130201.jpg,2023,11,7,13,2
albentosa,2023-11-07 13:03:01,..\..\resources\images_ibericam\albentosa-20231107-130301.jpg,2023,11,7,13,3
albentosa,2023-11-07 13:04:01,..\..\resources\images_ibericam\albentosa-20231107-130401.jpg,2023,11,7,13,4
albentosa,2023-11-07 13:05:02,..\..\resources\images_ibericam\albentosa-20231107-130502.jpg,2023,11,7,13,5
albentosa,2023-11-08 13:01:01,..\..\resources\images_ibericam\albentosa-20231108-130101.jpg,2023,11,8,13,1
albentosa,2023-11-08 13:02:01,..\..\resources\images_ibericam\albentosa-20231108-130201.jpg,2023,11,8,13,2
albentosa,2023-11-08 13:03:01,..\..\resources\images_ibericam\albentosa-20231108-130301.jpg,2023,11,8,13,3
albentosa,2023-11-08 13:04:01,..\..\resources\images_ibericam\albentosa-20231108-130401.jpg,2023,11,8,13,4
albentosa,2023-11-08 13:05:01,..\..\resources\images_ibericam\albentosa-20231108-130501.jpg,2023,11,8,13,5
albentosa,2023-11-09 13:01:01,..\..\resources\images_ibericam\albentosa-20231109-130101.jpg,2023,11,9,13,1
albentosa,2023-11-09 13:02:01,..\..\resources\images_ibericam\albentosa-20231109-130201.jpg,2023,11,9,13,2
albentosa,2023-11-09 13:03:01,..\..\resources\images_ibericam\albentosa-20231109-130301.jpg,2023,11,9,13,3
albentosa,2023-11-09 13:04:01,..\..\resources\images_ibericam\albentosa-20231109-130401.jpg,2023,11,9,13,4
albentosa,2023-11-09 13:05:01,..\..\resources\images_ibericam\albentosa-20231109-130501.jpg,2023,11,9,13,5
albentosa,2023-11-10 13:01:01,..\..\resources\images_ibericam\albentosa-20231110-130101.jpg,2023,11,10,13,1
albentosa,2023-11-10 13:02:01,..\..\resources\images_ibericam\albentosa-20231110-130201.jpg,2023,11,10,13,2
albentosa,2023-11-10 13:03:01,..\..\resources\images_ibericam\albentosa-20231110-130301.jpg,2023,11,10,13,3
albentosa,2023-11-10 13:04:01,..\..\resources\images_ibericam\albentosa-20231110-130401.jpg,2023,11,10,13,4
albentosa,2023-11-10 13:05:01,..\..\resources\images_ibericam\albentosa-20231110-130501.jpg,2023,11,10,13,5
albentosa,2023-11-11 13:01:01,..\..\resources\images_ibericam\albentosa-20231111-130101.jpg,2023,11,11,13,1
albentosa,2023-11-11 13:02:01,..\..\resources\images_ibericam\albentosa-20231111-130201.jpg,2023,11,11,13,2
albentosa,2023-11-11 13:03:01,..\..\resources\images_ibericam\albentosa-20231111-130301.jpg,2023,11,11,13,3
albentosa,2023-11-11 13:04:01,..\..\resources\images_ibericam\albentosa-20231111-130401.jpg,2023,11,11,13,4
albentosa,2023-11-11 13:05:01,..\..\resources\images_ibericam\albentosa-20231111-130501.jpg,2023,11,11,13,5
albentosa,2023-11-12 13:01:01,..\..\resources\images_ibericam\albentosa-20231112-130101.jpg,2023,11,12,13,1
albentosa,2023-11-12 13:02:01,..\..\resources\images_ibericam\albentosa-20231112-130201.jpg,2023,11,12,13,2
albentosa,2023-11-12 13:03:01,..\..\resources\images_ibericam\albentosa-20231112-130301.jpg,2023,11,12,13,3
albentosa,2023-11-12 13:04:01,..\..\resources\images_ibericam\albentosa-20231112-130401.jpg,2023,11,12,13,4
albentosa,2023-11-12 13:05:01,..\..\resources\images_ibericam\albentosa-20231112-130501.jpg,2023,11,12,13,5
albentosa,2023-11-13 13:01:01,..\..\resources\images_ibericam\albentosa-20231113-130101.jpg,2023,11,13,13,1
albentosa,2023-11-13 13:02:01,..\..\resources\images_ibericam\albentosa-20231113-130201.jpg,2023,11,13,13,2
albentosa,2023-11-13 13:03:01,..\..\resources\images_ibericam\albentosa-20231113-130301.jpg,2023,11,13,13,3
albentosa,2023-11-13 13:04:01,..\..\resources\images_ibericam\albentosa-20231113-130401.jpg,2023,11,13,13,4
albentosa,2023-11-13 13:05:01,..\..\resources\images_ibericam\albentosa-20231113-130501.jpg,2023,11,13,13,5
albentosa,2023-11-14 13:02:01,..\..\resources\images_ibericam\albentosa-20231114-130201.jpg,2023,11,14,13,2
albentosa,2023-11-14 13:03:01,..\..\resources\images_ibericam\albentosa-20231114-130301.jpg,2023,11,14,13,3
albentosa,2023-11-14 13:04:01,..\..\resources\images_ibericam\albentosa-20231114-130401.jpg,2023,11,14,13,4
albentosa,2023-11-14 13:05:01,..\..\resources\images_ibericam\albentosa-20231114-130501.jpg,2023,11,14,13,5
albentosa,2023-11-15 13:01:01,..\..\resources\images_ibericam\albentosa-20231115-130101.jpg,2023,11,15,13,1
albentosa,2023-11-15 13:02:01,..\..\resources\images_ibericam\albentosa-20231115-130201.jpg,2023,11,15,13,2
albentosa,2023-11-15 13:03:01,..\..\resources\images_ibericam\albentosa-20231115-130301.jpg,2023,11,15,13,3
albentosa,2023-11-15 13:04:01,..\..\resources\images_ibericam\albentosa-20231115-130401.jpg,2023,11,15,13,4
albentosa,2023-11-15 13:05:01,..\..\resources\images_ibericam\albentosa-20231115-130501.jpg,2023,11,15,13,5
albentosa,2023-11-16 13:01:01,..\..\resources\images_ibericam\albentosa-20231116-130101.jpg,2023,11,16,13,1
albentosa,2023-11-16 13:02:01,..\..\resources\images_ibericam\albentosa-20231116-130201.jpg,2023,11,16,13,2
albentosa,2023-11-16 13:03:01,..\..\resources\images_ibericam\albentosa-20231116-130301.jpg,2023,11,16,13,3
albentosa,2023-11-16 13:04:01,..\..\resources\images_ibericam\albentosa-20231116-130401.jpg,2023,11,16,13,4
albentosa,2023-11-16 13:05:01,..\..\resources\images_ibericam\albentosa-20231116-130501.jpg,2023,11,16,13,5
albentosa,2023-11-17 13:01:01,..\..\resources\images_ibericam\albentosa-20231117-130101.jpg,2023,11,17,13,1
albentosa,2023-11-17 13:02:01,..\..\resources\images_ibericam\albentosa-20231117-130201.jpg,2023,11,17,13,2
albentosa,2023-11-17 13:03:01,..\..\resources\images_ibericam\albentosa-20231117-130301.jpg,2023,11,17,13,3
albentosa,2023-11-17 13:04:01,..\..\resources\images_ibericam\albentosa-20231117-130401.jpg,2023,11,17,13,4
albentosa,2023-11-17 13:05:01,..\..\resources\images_ibericam\albentosa-20231117-130501.jpg,2023,11,17,13,5
albentosa,2023-11-18 13:01:01,..\..\resources\images_ibericam\albentosa-20231118-130101.jpg,2023,11,18,13,1
